167,88,3,4,32,56,1,0.954202,7.72505E-15
168,84,3,4,28,28,1,0.954202,7.6498E-15
169,92,3,4,32,60,1,0.954202,7.30575E-15
170,108,3,4,28,54,2,0.954202,7.15492E-15
171,100,3,4,50,50,1,0.954202,5.48749E-15
172,104,3,4,26,78,2,0.954202,5.34069E-15
173,100,3,4,48,48,1,0.954202,5.02876E-15
174,84,3,4,26,58,1,0.954202,4.95126E-15
175,96,3,4,38,38,1,0.954202,4.13493E-15
176,100,3,4,46,46,1,0.954202,3.88136E-15
177,88,3,4,32,32,1,0.954202,3.86253E-15
178,92,3,4,32,32,1,0.954202,3.65287E-15
179,96,3,4,36,60,1,0.954202,3.50565E-15
180,104,3,4,26,52,2,0.993877,3.09692E-15
181,88,3,4,30,58,1,0.993877,2.78577E-15
182,100,3,4,44,44,1,0.993877,2.54388E-15
183,92,3,4,30,62,1,0.993877,2.49388E-15
184,84,3,4,26,26,1,0.993877,2.47563E-15
185,112,3,4,28,86,2,0.993877,2.00389E-15
186,108,3,4,54,54,1,0.993877,1.93783E-15
187,108,3,4,52,52,1,0.993877,1.78837E-15
188,96,3,4,36,36,1,0.993877,1.75282E-15
189,84,3,4,24,60,1,0.993877,1.51463E-15
190,100,3,4,42,42,1,0.993877,1.43318E-15
191,108,3,4,50,50,1,0.993877,1.40883E-15
192,88,3,4,30,30,1,0.993877,1.39288E-15
193,96,3,4,34,62,1,0.993877,1.3394E-15
194,92,3,4,30,30,1,0.993877,1.24694E-15
195,112,3,4,28,56,2,0.993877,1.15593E-15
196,108,3,4,48,48,1,0.993877,9.53423E-16
197,88,3,4,28,60,1,0.993877,9.25875E-16
198,104,3,4,52,52,1,1.035782,8.53148E-16
199,92,3,4,28,64,1,1.035782,7.97224E-16
200,104,3,4,50,50,1,1.035782,7.84701E-16
201,84,3,4,24,24,1,1.035782,7.57313E-16
202,100,3,4,40,40,1,1.035782,7.04382E-16
203,96,3,4,34,34,1,1.035782,6.69699E-16
204,100,3,4,38,62,1,1.035782,6.13818E-16
205,104,3,4,48,48,1,1.035782,6.12134E-16
206,108,3,4,46,46,1,1.035782,5.59691E-16
207,96,3,4,32,64,1,1.035782,4.69495E-16
208,88,3,4,28,28,1,1.035782,4.62938E-16
209,104,3,4,46,46,1,1.035782,4.07926E-16
210,92,3,4,28,28,1,1.035782,3.98612E-16
211,116,3,4,30,86,2,1.035782,3.21582E-16
212,112,3,4,56,56,1,1.035782,3.07978E-16
213,100,3,4,38,38,1,1.035782,3.06909E-16
214,88,3,4,26,62,1,1.035782,2.89373E-16
215,108,3,4,44,44,1,1.035782,2.88435E-16
216,112,3,4,54,54,1,1.035782,2.8511E-16
217,92,3,4,26,66,1,1.035782,2.42976E-16
218,100,3,4,36,64,1,1.083752,2.4105E-16
219,104,3,4,44,44,1,1.083752,2.3476E-16
220,96,3,4,32,32,1,1.083752,2.34748E-16
221,112,3,4,52,52,1,1.083752,2.26646E-16
222,116,3,4,30,58,2,1.083752,1.85056E-16
223,112,3,4,50,50,1,1.083752,1.55594E-16
224,96,3,4,30,66,1,1.083752,1.53606E-16
225,88,3,4,26,26,1,1.083752,1.44686E-16
226,108,3,4,42,42,1,1.083752,1.32241E-16
227,92,3,4,26,26,1,1.083752,1.21488E-16
228,100,3,4,36,36,1,1.083752,1.20525E-16
229,124,3,4,32,94,2,1.083752,1.19238E-16
230,104,3,4,42,42,1,1.083752,1.18233E-16
231,108,3,4,40,68,1,1.083752,1.0939E-16
232,112,3,4,48,48,1,1.083752,9.30498E-17
233,100,3,4,34,66,1,1.083752,8.67275E-17
234,88,3,4,24,64,1,1.083752,8.67134E-17
235,96,3,4,30,30,1,1.083752,7.6803E-17
236,124,3,4,32,62,2,1.083752,6.831E-17
237,108,3,4,40,40,1,1.083752,5.46951E-17
238,104,3,4,40,40,1,1.083752,5.2879E-17
239,120,3,4,30,90,2,1.122176,5.11651E-17
240,112,3,4,46,46,1,1.122176,4.90021E-17
241,116,3,4,58,58,1,1.122176,4.85302E-17
242,96,3,4,28,68,1,1.122176,4.7694E-17
243,116,3,4,56,56,1,1.122176,4.50561E-17
244,100,3,4,34,34,1,1.122176,4.33637E-17
245,88,3,4,24,24,1,1.122176,4.33567E-17
246,104,3,4,38,66,1,1.122176,4.26444E-17
247,108,3,4,38,70,1,1.122176,4.13919E-17
248,116,3,4,54,54,1,1.122176,3.61194E-17
249,120,3,4,30,60,2,1.122176,2.93759E-17
250,100,3,4,32,68,1,1.122176,2.90487E-17
251,116,3,4,52,52,1,1.122176,2.51289E-17
252,96,3,4,28,28,1,1.122176,2.3847E-17
253,112,3,4,44,44,1,1.122176,2.30022E-17
254,104,3,4,38,38,1,1.122176,2.13222E-17
255,108,3,4,38,38,1,1.122176,2.0696E-17
256,112,3,4,42,70,1,1.122176,1.94971E-17
257,128,3,4,32,98,2,1.122176,1.93104E-17
258,124,3,4,62,62,1,1.122176,1.73822E-17
259,124,3,4,60,60,1,1.122176,1.62211E-17
260,104,3,4,36,68,1,1.165058,1.57397E-17
261,116,3,4,50,50,1,1.165058,1.52912E-17
262,108,3,4,36,72,1,1.165058,1.45281E-17
263,100,3,4,32,32,1,1.165058,1.45243E-17
264,124,3,4,58,58,1,1.165058,1.32016E-17
265,128,3,4,32,64,2,1.165058,1.10398E-17
266,112,3,4,42,42,1,1.165058,9.74853E-18
267,124,3,4,56,56,1,1.165058,9.40834E-18
268,100,3,4,30,70,1,1.165058,9.1989E-18
269,116,3,4,48,48,1,1.165058,8.21871E-18
270,104,3,4,36,36,1,1.165058,7.86987E-18
271,120,3,4,60,60,1,1.165058,7.58662E-18
272,112,3,4,40,72,1,1.165058,7.55784E-18
273,108,3,4,36,36,1,1.165058,7.26405E-18
274,120,3,4,58,58,1,1.165058,7.06233E-18
275,124,3,4,54,54,1,1.165058,5.90889E-18
276,120,3,4,56,56,1,1.165058,5.70597E-18
277,104,3,4,34,70,1,1.165058,5.39719E-18
278,108,3,4,34,74,1,1.165058,4.79413E-18
279,100,3,4,30,30,1,1.165058,4.59945E-18
280,120,3,4,54,54,1,1.165058,4.01943E-18
281,116,3,4,46,46,1,1.165058,3.94532E-18
282,112,3,4,40,40,1,1.165058,3.77892E-18
283,116,3,4,44,72,1,1.231412,3.42319E-18
284,124,3,4,52,52,1,1.231412,3.29709E-18
285,100,3,4,28,72,1,1.231412,2.79578E-18
286,128,3,4,64,64,1,1.231412,2.76911E-18
287,112,3,4,38,74,1,1.231412,2.71443E-18
288,104,3,4,34,34,1,1.231412,2.6986E-18
289,128,3,4,62,62,1,1.231412,2.59014E-18
290,120,3,4,52,52,1,1.231412,2.48604E-18
291,108,3,4,34,34,1,1.231412,2.39706E-18
292,128,3,4,60,60,1,1.231412,2.12238E-18
293,104,3,4,32,72,1,1.231412,1.74436E-18
294,116,3,4,44,44,1,1.231412,1.7116E-18
295,124,3,4,50,50,1,1.231412,1.64982E-18
296,128,3,4,58,58,1,1.231412,1.52913E-18
297,108,3,4,32,76,1,1.231412,1.50696E-18
298,100,3,4,28,28,1,1.231412,1.39789E-18
299,120,3,4,50,50,1,1.231412,1.36218E-18
300,116,3,4,42,74,1,1.231412,1.35839E-18
301,112,3,4,38,38,1,1.231412,1.35721E-18
302,128,3,4,56,56,1,1.231412,9.74299E-19
303,112,3,4,36,76,1,1.231412,9.14707E-19
304,104,3,4,32,32,1,1.231412,8.7218E-19
305,108,3,4,32,32,1,1.231412,7.5348E-19
306,124,3,4,48,48,1,1.273354,7.47805E-19
307,116,3,4,42,42,1,1.273354,6.79196E-19
308,120,3,4,48,48,1,1.273354,6.67965E-19
309,124,3,4,46,78,1,1.273354,6.20493E-19
310,120,3,4,46,74,1,1.273354,5.92687E-19
311,128,3,4,54,54,1,1.273354,5.53078E-19
312,104,3,4,30,74,1,1.273354,5.38868E-19
313,116,3,4,40,76,1,1.273354,4.99011E-19
314,112,3,4,36,36,1,1.273354,4.57353E-19
315,108,3,4,30,78,1,1.273354,4.5701E-19
316,124,3,4,46,46,1,1.273354,3.10246E-19
317,120,3,4,46,46,1,1.273354,2.96344E-19
318,112,3,4,34,78,1,1.273354,2.92777E-19
319,128,3,4,52,52,1,1.273354,2.82129E-19
320,104,3,4,30,30,1,1.273354,2.69434E-19
321,116,3,4,40,40,1,1.273354,2.49506E-19
322,120,3,4,44,76,1,1.273354,2.40575E-19
323,124,3,4,44,80,1,1.273354,2.38108E-19
324,108,3,4,30,30,1,1.273354,2.28505E-19
325,116,3,4,38,78,1,1.273354,1.71717E-19
326,104,3,4,28,76,1,1.273354,1.61302E-19
327,112,3,4,34,34,1,1.273354,1.46389E-19
328,128,3,4,50,50,1,1.273354,1.30532E-19
329,120,3,4,44,44,1,1.273354,1.20287E-19
330,124,3,4,44,44,1,1.273354,1.19054E-19
331,128,3,4,48,80,1,1.307736,1.10617E-19
332,120,3,4,42,78,1,1.307736,9.035E-20
333,112,3,4,32,80,1,1.307736,9.00815E-20
334,116,3,4,38,38,1,1.307736,8.58584E-20
335,124,3,4,42,82,1,1.307736,8.53964E-20
336,104,3,4,28,28,1,1.307736,8.06509E-20
337,116,3,4,36,80,1,1.307736,5.59931E-20
338,128,3,4,48,48,1,1.307736,5.53087E-20
339,120,3,4,42,42,1,1.307736,4.5175E-20
340,112,3,4,32,32,1,1.307736,4.50408E-20
341,128,3,4,46,82,1,1.307736,4.33481E-20
342,124,3,4,42,42,1,1.307736,4.26982E-20
343,120,3,4,40,80,1,1.307736,3.17443E-20
344,124,3,4,40,84,1,1.307736,2.89176E-20
345,116,3,4,36,36,1,1.307736,2.79966E-20
346,112,3,4,30,82,1,1.307736,2.69564E-20
347,128,3,4,46,46,1,1.307736,2.16741E-20
348,116,3,4,34,82,1,1.307736,1.74965E-20
349,120,3,4,40,40,1,1.307736,1.58722E-20
350,128,3,4,44,84,1,1.307736,1.58644E-20
351,124,3,4,40,40,1,1.307736,1.44588E-20
352,112,3,4,30,30,1,1.307736,1.34782E-20
353,120,3,4,38,82,1,1.307736,1.05479E-20
354,124,3,4,38,86,1,1.307736,9.33832E-21
355,116,3,4,34,34,1,1.345734,8.74824E-21
356,128,3,4,44,44,1,1.345734,7.93222E-21
357,128,3,4,42,86,1,1.345734,5.47468E-21
358,116,3,4,32,84,1,1.345734,5.29701E-21
359,120,3,4,38,38,1,1.345734,5.27396E-21
360,124,3,4,38,38,1,1.345734,4.66916E-21
361,120,3,4,36,84,1,1.345734,3.3498E-21
362,124,3,4,36,88,1,1.345734,2.90395E-21
363,128,3,4,42,42,1,1.345734,2.73734E-21
364,116,3,4,32,32,1,1.345734,2.64851E-21
365,128,3,4,40,88,1,1.345734,1.79829E-21
366,120,3,4,36,36,1,1.345734,1.6749E-21
367,124,3,4,36,36,1,1.345734,1.45197E-21
368,120,3,4,34,86,1,1.345734,1.02733E-21
369,128,3,4,40,40,1,1.345734,8.99143E-22
370,124,3,4,34,90,1,1.345734,8.77954E-22
371,128,3,4,38,90,1,1.345734,5.67439E-22
372,120,3,4,34,34,1,1.345734,5.13664E-22
373,124,3,4,34,34,1,1.345734,4.38977E-22
374,120,3,4,32,88,1,1.345734,3.07359E-22
375,128,3,4,38,38,1,1.345734,2.8372E-22
376,128,3,4,36,92,1,1.345734,1.73564E-22
377,120,3,4,32,32,1,1.345734,1.5368E-22
378,128,3,4,36,36,1,1.345734,8.67818E-23
379,128,3,4,34,94,1,1.345734,5.19202E-23
380,128,3,4,34,34,1,1.345734,2.60E-23
